fecha;identificador;ciudad;seccion;id_sec;titulo
2011-04-01;5668;Antofagasta;Sociedad;11;"Intendente Alvaro Fernández y reducción del 7 % de salud: ""Estamos cumpliendo con nuestros adultos mayores"""
2011-04-01;5666;Antofagasta;Política;11;Senador Gómez exigió instalar telefonía celular en la ruta hacia Mejillones
2011-04-01;5664;Antofagasta;Política;11;Senador Gómez pide aprovechar el potencial energético solar de la Región de Antofagasta
2011-04-01;5650;Antofagasta;Sociedad;11;Indignación en vecinos de Pacífico Norte  de Tocopilla por retraso en obras de acceso a población
2011-04-01;5647;Antofagasta;Sociedad;11;Paro de las micros en Antofagasta podría extenderse durante el fin de semana
2011-04-01;5639;Antofagasta;Sociedad;11;95% de los choferes de taxibuses paralizan en Antofagasta
2011-03-31;5565;Antofagasta;Cultura;11;Biblioteca celebrará en grande el Día Internacional del Libro Infantil y Juvenil
2011-03-31;5563;Antofagasta;Sociedad;11;Población Favorecedora da inicio a un nuevo mes de operativos de aseo
2011-03-31;5558;Antofagasta;Sociedad;11;Gobierno y Adutax firmaron el acuerdo que rebaja la tarifa para adultos y estudiantes
2011-03-31;5551;Antofagasta;Sociedad;11;Intentan agredir a inspectores municipales por fiscalizar venta de alimentos en la vía pública
2011-03-31;5571;Antofagasta;Deportes;11;El estadio de Antofagasta será remodelado desde junio
2011-03-31;5409;Antofagasta;Policial;11;Los padres de Carolina Arias dan lucha por su nieto
2011-03-31;5509;Antofagasta;Policial;11;Reo se escapó desde la cárcel del puerto salitrero
2011-03-31;5508;Antofagasta;Policial;11;Murió tras fatal puñalada de sujeto que dijo actuar en defensa propia
2011-03-31;5408;Antofagasta;Sociedad;11;Antofagastinos sufren los negativos efectos por la extensión del horario de verano
2011-03-31;5410;Antofagasta;Sociedad;11;Los nuevos gendarmes viven hacinados al interior de la cárcel de Antofagasta
2011-03-31;5420;Antofagasta;Sociedad;11;Minera Escondida invierte US$ 554 millones para aumentar su producción
2011-03-31;5414;Antofagasta;Economía y Negocios;11;Aumentan las ventas y el número de visitas en el mall antofagastino
2011-03-31;5486;Antofagasta;Deportes;11;El goleador César Díaz dio un merecido triunfo al CDA
2011-03-31;5503;Antofagasta;Policial;11;PDI desvirtúa denuncia por una violación
2011-03-31;5496;Antofagasta;Sociedad;11;Rutas de la región consideradas Zonas de Silencio tendrán cobertura para celulares
2011-03-31;5487;Antofagasta;Policial;11;Incendio dejó dos habitaciones completamente destruidas
2011-03-31;5482;Antofagasta;Sociedad;11;INDAP Región de Antofagasta dio nuevo impulso al PRODESAL
2011-03-31;5476;Antofagasta;Sociedad;11;Agencia de Desarrollo Productivo y Servicios Públicos firman acuerdo para potenciar áreas importantes de la región
2011-03-30;5390;Antofagasta;Sociedad;11;Antofagastina ganó en el casino más de $ 52 millones con sólo $ 1.500
2011-03-30;5386;Antofagasta;Deportes;11;Ministerio de Obras Públicas abre propuestas para nuevo estadio en Antofagasta
2011-03-30;5379;Antofagasta;Economía y Negocios;11;Presidente de Codelco pidió comprensión por despidos en Chuquicamata
2011-03-30;5357;Antofagasta;Sociedad;11;Seremi de gobierno escuchó inquietudes  de la junta vecinal Salitreras Unidas
2011-03-30;5322;Antofagasta;Economía y Negocios;11;Exponor 2011 remece el mercado local por alta demanda de servicios
2011-03-30;5298;Antofagasta;Sociedad;11;Diputados buscan elevar la seguridad en los furgones escolares
2011-03-30;5289;Antofagasta;Sociedad;11;El gobernador de Antofagasta frena los excesos en las fiestas universitarias
2011-03-30;5306;Antofagasta;Policial;11;El asesino de Carolina Arias fue condenado a 24 años de cárcel
2011-03-30;5246;Antofagasta;Sociedad;11;Senador Cantero pide no satanizar la alternativa de la energía nuclear
2011-03-30;5240;Antofagasta;Sociedad;11;El intendente Alvaro Fernández no descarta cambios en polémica obra del aeropuerto
2011-03-30;5233;Antofagasta;Sociedad;11;Los antofagastinos serán favorecidos con histórica rebaja de pasajes en los taxibuses
2011-03-30;5232;Antofagasta;Sociedad;11;Los antofagastinos serán favorecidos con histórica rebaja de pasajes en los taxibuses
2011-03-29;5184;Antofagasta;Deportes;11;El Instituto Nacional de Deportes realizó gira regional
2011-03-29;5181;Antofagasta;Deportes;11;La Fuerza Aérea organizó cross country en pleno desierto
2011-03-29;5174;Antofagasta;Sociedad;11;Un nuevo proyecto productivo extiende la vida útil de la mina Mantos Blancos
2011-03-29;5128;Antofagasta;Sociedad;11;Concesionario de aeropuerto anuncia colapso del terminal
2011-03-29;5145;Antofagasta;Policial;11;Los vagabundos invaden el terminal pesquero de Antofagasta
2011-03-29;5106;Antofagasta;Sociedad;11;Falla en Puerto Mejillones provocó contaminación
2011-03-29;5110;Antofagasta;Sociedad;11;102 mil personas serán vacunadas contra temida influenza en Antofagasta
2011-03-29;5134;Antofagasta;Sociedad;11;Médicos realizaron 47 cirugías gratuitas en Taltal
2011-03-29;5113;Antofagasta;Sociedad;11;Gobierno construye cruces ferroviarios en nuevas rutas
2011-03-29;5100;Antofagasta;Sociedad;11;Vecinos inician protestas para oponerse a pubs en zona residencial
2011-05-26;17486;Antofagasta;Sociedad;11;La I División de Ejército realiza la Primera Feria de la Vivienda en Antofagasta
2011-05-26;17483;Antofagasta;Deportes;11;Francisco Sepúlveda sustituirá a Carlos Escudero en disputa con Lota
2011-05-26;17482;Antofagasta;Sociedad;11;Autoridades de Antofagasta lanzan el plan invierno ante posibles chubascos
2011-05-26;17453;Antofagasta;Policial;11;Carabineros no vio brutal riña entre liceanas de Antofagasta
2011-05-26;17411;Antofagasta;Policial;11;Delincuentes roban nuevamente hogar de ancianos y niños en Antofagasta
2011-05-26;17404;Antofagasta;Sociedad;11;Gobierno instalará gigantesca bandera en el muelle histórico en Antofagasta
2011-05-26;17397;Antofagasta;Sociedad;11;Más de 300 estudiantes protestaron frente a la Intendencia en Antofagasta
2011-05-26;17390;Antofagasta;Policial;11;Seremi de Educación pidió una investigación por pelea fuera de un liceo en Antofagasta
2011-05-26;17384;Antofagasta;Sociedad;11;Autoridades de Antofagasta inauguraron la Expomarítima 2011
2011-05-26;17373;Antofagasta;Deportes;11;Alexis Sánchez no llegó a la despedida de su padre adoptivo
2011-05-26;17352;Antofagasta;Policial;11;Una estudiante de Antofagasta azota a su compañera contra un automóvil
2011-05-26;17327;Antofagasta;Cultura;11;Con la película “París” sigue la penúltima jornada del cine europeo
2011-05-26;17322;Antofagasta;Economía y Negocios;11;Antofagasta Minerals aumentó sus ingresos en casi 30 por ciento
2011-05-26;17304;Antofagasta;Policial;11;PDI detectó 70 casos de phishing en tres meses en Antofagasta
2011-05-26;17302;Antofagasta;Deportes;11;Alexis Sánchez llega hoy a despedir a su padre adoptivo
2011-05-25;17288;Antofagasta;Policial;11;Tres muertos deja finalmente accidente carretero al interior de Iquique
2011-05-25;17265;Antofagasta;Sociedad;11;Gobierno lanza fondo para fortalecer las organizaciones sociales de la región
2011-05-25;17260;Antofagasta;Sociedad;11;La Municipalidad destinó 60 millones de pesos a organizaciones comunitarias
2011-05-25;17238;Antofagasta;Deportes;11;La Escuela Dario Salas dijo presente en el Día del Desafío
2011-05-25;17218;Antofagasta;Economía y Negocios;11;Un total de 31 iniciativas postulan a la muestra de innovación de Exponor 2011
2011-05-25;17211;Antofagasta;Sociedad;11;El diputado Pedro Araya valora la iniciativa para acabar con las deudas en educación
2011-05-25;17210;Antofagasta;Sociedad;11;La Federación Minera pide que se derogue la ley de subcontratación
2011-05-25;17200;Antofagasta;Sociedad;11;El Minvu confirma que la Región de Antofagasta posee 21 campamentos
2011-05-25;17183;Antofagasta;Policial;11;Servicio Médico Legal entregará restos de minero perdido hace más de 40 años
2011-05-25;17168;Antofagasta;Sociedad;11;Las instituciones fronterizas de Chile y Argentina realizarán un operativo conjunto
2011-05-25;17151;Antofagasta;Deportes;11;ANFP reprograma partido entre CDA y Lota para el mediodía
2011-05-25;17143;Antofagasta;Tecnología;11;Expertos en Antofagasta producen biocombustibles de calidad industrial
2011-05-25;17127;Antofagasta;Deportes;11;Municipal Mejillones y San Pedro van por la revancha en la Copa Chile
2011-05-25;17087;Antofagasta;Deportes;11;Alexis Sánchez viaja mañana a Tocopilla para el funeral de su padre
2011-05-25;17075;Antofagasta;Sociedad;11;Estudiantes del liceo de Taltal finalizaron su toma
2011-05-24;17046;Antofagasta;Policial;11;Las autoridades confirman que se investigará a fondo para aclarar el accidente minero
2011-05-24;16927;Antofagasta;Policial;11;La PDI detuvo a sujeto que asesinó a su hijastro
2011-05-24;16958;Antofagasta;Policial;11;Evelyn Matthei se conmovió con familiares de las víctimas
2011-05-24;16972;Antofagasta;Policial;11;Menor de 13 años murió tras ser arrollado por un camión en Antofagasta
2011-05-24;16988;Antofagasta;Cultura;11;Cinta italiana se exhibirá en un ciclo de cine europeo en Antofagasta
2011-05-24;16979;Antofagasta;Policial;11;Conductor del bus será operado de urgencia en Antofagasta
2011-05-24;16917;Antofagasta;Policial;11;Federación Minera reclama por las precarias condiciones de trabajo de mineros contratistas
